id,chart,action,item,label,lat,lng,doc,effective,use,all_nearest_id,all_dist_nmi,all_a1_to_2,use_nearest_id,use_dist_nmi,use_a1_to_2
766,18650,delete,DASHED MAGENTA LINE,NONE,37.72914,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,336,0.0,0.0,,,
767,18650,delete,DASHED MAGENTA LINE,NONE,37.73747,-122.3628,"LNM 13/01, 11th Dist",2001w13,n,703,0.2514204784923383,171.31101444634714,,,
768,18650,delete,DASHED MAGENTA LINE,NONE,37.73244,-122.3675,"LNM 13/01, 11th Dist",2001w13,n,703,0.26653979719396304,78.43479123237557,,,
769,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.71354,-122.3576,"LNM 13/01, 11th Dist",2001w13,n,518,0.1507009562517898,335.8166360224578,,,
770,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.71598,-122.3613,"LNM 13/01, 11th Dist",2001w13,n,147,0.11432898660403885,94.51673739917544,,,
771,18650,delete,DASHED MAGENTA LINE,NONE,37.79903,-122.3297,"LNM 13/01, 11th Dist",2001w13,n,754,0.023602307614167557,336.2995620768214,,,
772,18650,delete,DASHED MAGENTA LINE,NONE,37.798,-122.3337,"LNM 13/01, 11th Dist",2001w13,n,375,0.055814059211490887,110.78949004731658,,,
773,18650,delete,DASHED MAGENTA LINE,NONE,37.7961,-122.3344,"LNM 13/01, 11th Dist",2001w13,n,772,0.11879675863600857,16.23119211050397,,,
774,18650,delete,DASHED MAGENTA LINE,NONE,37.79469,-122.3324,"LNM 13/01, 11th Dist",2001w13,n,773,0.12714678883377112,311.73913799748107,,,
775,18650,delete,DASHED MAGENTA LINE,NONE,37.78042,-122.3334,"LNM 13/01, 11th Dist",2001w13,n,10,0.19502396419031376,274.06112666694105,,,
776,18650,delete,DASHED MAGENTA LINE,NONE,37.78035,-122.3256,"LNM 13/01, 11th Dist",2001w13,n,784,0.09544532429235544,345.6080532108897,,,
777,18650,delete,DASHED MAGENTA LINE,NONE,37.77919,-122.3234,"LNM 13/01, 11th Dist",2001w13,n,776,0.12548201446779253,303.70872874017294,,,
778,18650,delete,DASHED MAGENTA LINE,NONE,37.77903,-122.3192,"LNM 13/01, 11th Dist",2001w13,n,779,0.15322206832936378,148.23367818304052,,,
779,18650,delete,DASHED MAGENTA LINE,NONE,37.77686,-122.3175,"LNM 13/01, 11th Dist",2001w13,n,616,0.057525877763063824,221.2907943176092,,,
780,18650,delete,DASHED MAGENTA LINE,NONE,37.77339,-122.3186,"LNM 13/01, 11th Dist",2001w13,n,616,0.16570196313316748,4.928227881788985,,,
781,18650,delete,DASHED MAGENTA LINE,NONE,37.79333,-122.2966,"LNM 13/01, 11th Dist",2001w13,n,276,0.03962840494161933,106.72771677620653,,,
782,18650,delete,DASHED MAGENTA LINE,NONE,37.79035,-122.299,"LNM 13/01, 11th Dist",2001w13,n,591,0.06551200779188954,60.34087974657814,,,
783,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.77242,-122.3101,"LNM 13/01, 11th Dist",2001w13,n,780,0.40752699212659094,278.21771495541253,,,
784,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.78189,-122.3261,"LNM 13/01, 11th Dist",2001w13,n,776,0.0954453242923746,165.6077468875617,,,
785,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.79539,-122.3206,"LNM 13/01, 11th Dist",2001w13,n,693,0.2587453595590787,50.35310360882988,,,
786,18650,delete,DASHED MAGENTA LINE,NONE,37.79247,-122.2869,"LNM 13/01, 11th Dist",2001w13,n,256,0.025066309274388212,169.09050766889516,,,
787,18650,delete,DASHED MAGENTA LINE,NONE,37.79251,-122.2804,"LNM 13/01, 11th Dist",2001w13,n,790,0.08956258452053274,287.5559698074851,,,
788,18650,delete,DASHED MAGENTA LINE,NONE,37.79193,-122.2786,"LNM 13/01, 11th Dist",2001w13,n,787,0.09221778542186031,292.1838908206994,,,
789,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1030 (see note A),37.79315,-122.285,"LNM 13/01, 11th Dist",2001w13,n,302,0.06337521918837742,228.46527703442686,,,
790,18650,delete,ARROW,NONE,37.79296,-122.2822,"LNM 13/01, 11th Dist",2001w13,n,787,0.08956258452061384,107.5548667549757,,,
791,18650,delete,DASHED MAGENTA LINE,Pt 1 of 4,37.80717,-122.3277,"LNM 13/01, 11th Dist",2001w13,n,792,0.11776213829542222,220.123297929312,,,
792,18650,delete,DASHED MAGENTA LINE,NONE,37.80567,-122.3293,"LNM 13/01, 11th Dist",2001w13,n,791,0.11776213829526247,40.122317136307515,,,
793,18650,delete,DASHED MAGENTA LINE,Pt 3 of 4,37.8007,-122.3289,"LNM 13/01, 11th Dist",2001w13,n,755,0.09592182871570043,174.32391258408893,,,
794,18650,delete,DASHED MAGENTA LINE,NONE,37.80033,-122.3268,"LNM 13/01, 11th Dist",2001w13,n,752,0.10444349479538027,207.01190659001364,,,
795,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1040 (see note A),37.80416,-122.3265,"LNM 13/01, 11th Dist",2001w13,n,792,0.16079620512123172,304.3164132935195,,,
796,18650,delete,DASHED MAGENTA LINE,NONE,37.81973,-122.3641,"LNM 13/01, 11th Dist",2001w13,n,797,0.09324731497155028,104.92230455378274,,,
797,18650,delete,DASHED MAGENTA LINE,NONE,37.81933,-122.3622,"LNM 13/01, 11th Dist",2001w13,n,796,0.09324731497159937,284.9234695887394,,,
798,18650,delete,DASHED MAGENTA LINE,NONE,37.81506,-122.3591,"LNM 13/01, 11th Dist",2001w13,n,105,0.04065043486932509,35.68475569782413,,,
799,18650,delete,PROHIBITED AREA,PROHIBITED AREA 334.1070 (see note A),37.81547,-122.3661,"LNM 13/01, 11th Dist",2001w13,n,316,0.10327348878785078,201.55421703661318,,,
800,18650,delete,DASHED MAGENTA LINE,NONE,37.83258,-122.3733,"LNM 13/01, 11th Dist",2001w13,n,757,0.028956866176010856,259.24664913073764,,,
801,18650,delete,DASHED MAGENTA LINE,NONE,37.83331,-122.3762,"LNM 13/01, 11th Dist",2001w13,n,758,0.009649680924918533,209.4292167317334,,,
802,18650,delete,DASHED MAGENTA LINE,NONE,37.83669,-122.3738,"LNM 13/01, 11th Dist",2001w13,n,759,0.015012305281607515,251.34262589437031,,,
803,18650,delete,DASHED MAGENTA LINE,NONE,37.8345,-122.3685,"LNM 13/01, 11th Dist",2001w13,n,760,0.05287813379068351,296.2807463275063,,,
804,18650,delete,DASHED MAGENTA LINE,NONE,37.83176,-122.3667,"LNM 13/01, 11th Dist",2001w13,n,761,0.036676974791225773,295.1865784628885,,,
805,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1080 (see note A),37.83828,-122.373,"LNM 13/01, 11th Dist",2001w13,n,802,0.10271091730435211,201.6711603140086,,,
331,18651,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.7165,-122.3563,"LNM 13/01, 11th Dist",2001w13,n,147,0.12985736912973392,251.95728757491656,,,
332,18651,delete,DASHED MAGENTA LINE,Pt 1 of 7,37.71799,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,762,0.0,0.0,,,
333,18651,delete,DASHED MAGENTA LINE,NONE,37.71447,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,763,0.0,0.0,,,
334,18651,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3592,"LNM 13/01, 11th Dist",2001w13,n,764,0.0,0.0,,,
335,18651,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,765,0.0,0.0,,,
336,18651,delete,DASHED MAGENTA LINE,NONE,37.72914,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,766,0.0,0.0,,,
490,18654,delete,DASHED MAGENTA LINE,NONE,37.95375,-122.4195,"LNM 13/01, 11th Dist",2001w13,n,493,0.23593911041477245,244.53380443064816,,,
491,18654,delete,DASHED MAGENTA LINE,NONE,37.95375,-122.4286,"LNM 13/01, 11th Dist",2001w13,n,215,0.204240444015902,339.6575201243361,,,
492,18654,delete,DASHED MAGENTA LINE,NONE,37.95,-122.4286,"LNM 13/01, 11th Dist",2001w13,n,200,0.057423924892502656,278.416309710146,,,
493,18654,delete,RESTRICTED AREA,RESTRICTED AREA 334.1090 (see note A),37.95206,-122.424,"LNM 13/01, 11th Dist",2001w13,n,490,0.23593911041474533,64.5310368696496,,,
494,18654,delete,NOTE TEXT,see notice,38.11389,-122.2333,"LNM 13/01, 11th Dist",2001w13,n,210,0.1756941344656931,323.74315851967845,,,
757,18650,delete,DASHED MAGENTA LINE,NONE,37.83249,-122.3739,"LNM 13/01, 11th Dist",2001w13,n,800,0.02895686617602166,79.24628111746694,,,
758,18650,delete,DASHED MAGENTA LINE,Pt 2 of 5,37.83317,-122.3763,"LNM 13/01, 11th Dist",2001w13,n,801,0.009649680924818393,29.42915539486222,,,
759,18650,delete,DASHED MAGENTA LINE,NONE,37.83661,-122.3741,"LNM 13/01, 11th Dist",2001w13,n,802,0.01501230528159868,71.34244187056208,,,
760,18650,delete,DASHED MAGENTA LINE,Pt 4 of 5,37.83489,-122.3695,"LNM 13/01, 11th Dist",2001w13,n,803,0.05287813379074468,116.28013294195875,,,
761,18650,delete,DASHED MAGENTA LINE,NONE,37.83202,-122.3674,"LNM 13/01, 11th Dist",2001w13,n,804,0.03667697479132273,115.18614911984321,,,
762,18650,delete,DASHED MAGENTA LINE,Pt 1 of 7,37.71799,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,332,0.0,0.0,,,
763,18650,delete,DASHED MAGENTA LINE,NONE,37.71447,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,333,0.0,0.0,,,
764,18650,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3592,"LNM 13/01, 11th Dist",2001w13,n,334,0.0,0.0,,,
765,18650,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,335,0.0,0.0,,,
766,18650,delete,DASHED MAGENTA LINE,NONE,37.72914,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,336,0.0,0.0,,,
767,18650,delete,DASHED MAGENTA LINE,NONE,37.73747,-122.3628,"LNM 13/01, 11th Dist",2001w13,n,703,0.2514204784923383,171.31101444634714,,,
768,18650,delete,DASHED MAGENTA LINE,NONE,37.73244,-122.3675,"LNM 13/01, 11th Dist",2001w13,n,703,0.26653979719396304,78.43479123237557,,,
769,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.71354,-122.3576,"LNM 13/01, 11th Dist",2001w13,n,518,0.1507009562517898,335.8166360224578,,,
770,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.71598,-122.3613,"LNM 13/01, 11th Dist",2001w13,n,147,0.11432898660403885,94.51673739917544,,,
771,18650,delete,DASHED MAGENTA LINE,NONE,37.79903,-122.3297,"LNM 13/01, 11th Dist",2001w13,n,754,0.023602307614167557,336.2995620768214,,,
772,18650,delete,DASHED MAGENTA LINE,NONE,37.798,-122.3337,"LNM 13/01, 11th Dist",2001w13,n,375,0.055814059211490887,110.78949004731658,,,
773,18650,delete,DASHED MAGENTA LINE,NONE,37.7961,-122.3344,"LNM 13/01, 11th Dist",2001w13,n,772,0.11879675863600857,16.23119211050397,,,
774,18650,delete,DASHED MAGENTA LINE,NONE,37.79469,-122.3324,"LNM 13/01, 11th Dist",2001w13,n,773,0.12714678883377112,311.73913799748107,,,
775,18650,delete,DASHED MAGENTA LINE,NONE,37.78042,-122.3334,"LNM 13/01, 11th Dist",2001w13,n,10,0.19502396419031376,274.06112666694105,,,
776,18650,delete,DASHED MAGENTA LINE,NONE,37.78035,-122.3256,"LNM 13/01, 11th Dist",2001w13,n,784,0.09544532429235544,345.6080532108897,,,
777,18650,delete,DASHED MAGENTA LINE,NONE,37.77919,-122.3234,"LNM 13/01, 11th Dist",2001w13,n,776,0.12548201446779253,303.70872874017294,,,
778,18650,delete,DASHED MAGENTA LINE,NONE,37.77903,-122.3192,"LNM 13/01, 11th Dist",2001w13,n,779,0.15322206832936378,148.23367818304052,,,
779,18650,delete,DASHED MAGENTA LINE,NONE,37.77686,-122.3175,"LNM 13/01, 11th Dist",2001w13,n,616,0.057525877763063824,221.2907943176092,,,
780,18650,delete,DASHED MAGENTA LINE,NONE,37.77339,-122.3186,"LNM 13/01, 11th Dist",2001w13,n,616,0.16570196313316748,4.928227881788985,,,
781,18650,delete,DASHED MAGENTA LINE,NONE,37.79333,-122.2966,"LNM 13/01, 11th Dist",2001w13,n,276,0.03962840494161933,106.72771677620653,,,
782,18650,delete,DASHED MAGENTA LINE,NONE,37.79035,-122.299,"LNM 13/01, 11th Dist",2001w13,n,591,0.06551200779188954,60.34087974657814,,,
783,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.77242,-122.3101,"LNM 13/01, 11th Dist",2001w13,n,780,0.40752699212659094,278.21771495541253,,,
784,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.78189,-122.3261,"LNM 13/01, 11th Dist",2001w13,n,776,0.0954453242923746,165.6077468875617,,,
785,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1020 (see note A),37.79539,-122.3206,"LNM 13/01, 11th Dist",2001w13,n,693,0.2587453595590787,50.35310360882988,,,
786,18650,delete,DASHED MAGENTA LINE,NONE,37.79247,-122.2869,"LNM 13/01, 11th Dist",2001w13,n,256,0.025066309274388212,169.09050766889516,,,
787,18650,delete,DASHED MAGENTA LINE,NONE,37.79251,-122.2804,"LNM 13/01, 11th Dist",2001w13,n,790,0.08956258452053274,287.5559698074851,,,
788,18650,delete,DASHED MAGENTA LINE,NONE,37.79193,-122.2786,"LNM 13/01, 11th Dist",2001w13,n,787,0.09221778542186031,292.1838908206994,,,
789,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1030 (see note A),37.79315,-122.285,"LNM 13/01, 11th Dist",2001w13,n,302,0.06337521918837742,228.46527703442686,,,
790,18650,delete,ARROW,NONE,37.79296,-122.2822,"LNM 13/01, 11th Dist",2001w13,n,787,0.08956258452061384,107.5548667549757,,,
791,18650,delete,DASHED MAGENTA LINE,Pt 1 of 4,37.80717,-122.3277,"LNM 13/01, 11th Dist",2001w13,n,792,0.11776213829542222,220.123297929312,,,
792,18650,delete,DASHED MAGENTA LINE,NONE,37.80567,-122.3293,"LNM 13/01, 11th Dist",2001w13,n,791,0.11776213829526247,40.122317136307515,,,
793,18650,delete,DASHED MAGENTA LINE,Pt 3 of 4,37.8007,-122.3289,"LNM 13/01, 11th Dist",2001w13,n,755,0.09592182871570043,174.32391258408893,,,
794,18650,delete,DASHED MAGENTA LINE,NONE,37.80033,-122.3268,"LNM 13/01, 11th Dist",2001w13,n,752,0.10444349479538027,207.01190659001364,,,
795,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1040 (see note A),37.80416,-122.3265,"LNM 13/01, 11th Dist",2001w13,n,792,0.16079620512123172,304.3164132935195,,,
796,18650,delete,DASHED MAGENTA LINE,NONE,37.81973,-122.3641,"LNM 13/01, 11th Dist",2001w13,n,797,0.09324731497155028,104.92230455378274,,,
797,18650,delete,DASHED MAGENTA LINE,NONE,37.81933,-122.3622,"LNM 13/01, 11th Dist",2001w13,n,796,0.09324731497159937,284.9234695887394,,,
798,18650,delete,DASHED MAGENTA LINE,NONE,37.81506,-122.3591,"LNM 13/01, 11th Dist",2001w13,n,105,0.04065043486932509,35.68475569782413,,,
799,18650,delete,PROHIBITED AREA,PROHIBITED AREA 334.1070 (see note A),37.81547,-122.3661,"LNM 13/01, 11th Dist",2001w13,n,316,0.10327348878785078,201.55421703661318,,,
800,18650,delete,DASHED MAGENTA LINE,NONE,37.83258,-122.3733,"LNM 13/01, 11th Dist",2001w13,n,757,0.028956866176010856,259.24664913073764,,,
801,18650,delete,DASHED MAGENTA LINE,NONE,37.83331,-122.3762,"LNM 13/01, 11th Dist",2001w13,n,758,0.009649680924918533,209.4292167317334,,,
802,18650,delete,DASHED MAGENTA LINE,NONE,37.83669,-122.3738,"LNM 13/01, 11th Dist",2001w13,n,759,0.015012305281607515,251.34262589437031,,,
803,18650,delete,DASHED MAGENTA LINE,NONE,37.8345,-122.3685,"LNM 13/01, 11th Dist",2001w13,n,760,0.05287813379068351,296.2807463275063,,,
804,18650,delete,DASHED MAGENTA LINE,NONE,37.83176,-122.3667,"LNM 13/01, 11th Dist",2001w13,n,761,0.036676974791225773,295.1865784628885,,,
805,18650,delete,RESTRICTED AREA,RESTRICTED AREA 334.1080 (see note A),37.83828,-122.373,"LNM 13/01, 11th Dist",2001w13,n,802,0.10271091730435211,201.6711603140086,,,
331,18651,delete,RESTRICTED AREA,RESTRICTED AREA 334.1010 (see note A),37.7165,-122.3563,"LNM 13/01, 11th Dist",2001w13,n,147,0.12985736912973392,251.95728757491656,,,
332,18651,delete,DASHED MAGENTA LINE,Pt 1 of 7,37.71799,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,762,0.0,0.0,,,
333,18651,delete,DASHED MAGENTA LINE,NONE,37.71447,-122.3704,"LNM 13/01, 11th Dist",2001w13,n,763,0.0,0.0,,,
334,18651,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3592,"LNM 13/01, 11th Dist",2001w13,n,764,0.0,0.0,,,
335,18651,delete,DASHED MAGENTA LINE,NONE,37.70823,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,765,0.0,0.0,,,
336,18651,delete,DASHED MAGENTA LINE,NONE,37.72914,-122.3548,"LNM 13/01, 11th Dist",2001w13,n,766,0.0,0.0,,,
490,18654,delete,DASHED MAGENTA LINE,NONE,37.95375,-122.4195,"LNM 13/01, 11th Dist",2001w13,n,493,0.23593911041477245,244.53380443064816,,,
491,18654,delete,DASHED MAGENTA LINE,NONE,37.95375,-122.4286,"LNM 13/01, 11th Dist",2001w13,n,215,0.204240444015902,339.6575201243361,,,
492,18654,delete,DASHED MAGENTA LINE,NONE,37.95,-122.4286,"LNM 13/01, 11th Dist",2001w13,n,200,0.057423924892502656,278.416309710146,,,
493,18654,delete,RESTRICTED AREA,RESTRICTED AREA 334.1090 (see note A),37.95206,-122.424,"LNM 13/01, 11th Dist",2001w13,n,490,0.23593911041474533,64.5310368696496,,,
494,18654,delete,NOTE TEXT,see notice,38.11389,-122.2333,"LNM 13/01, 11th Dist",2001w13,n,210,0.1756941344656931,323.74315851967845,,,
495,18654,add,SOUNDING IN FEET,8,38.22903,-122.6168,"LNM 14/01, 11th Dist",2001w14,n,452,0.005933897432274,232.62736357166818,,,
496,18654,add,SOUNDING IN FT,9,38.20778,-122.5794,"LNM 14/01, 11th Dist",2001w14,n,523,0.05906260357013721,298.5360443112659,,,
497,18654,delete,SOUNDING IN FT,6,38.20922,-122.5834,"LNM 14/01, 11th Dist",2001w14,n,524,0.0018009304012433234,180.0,,,
498,18654,revise,SOUNDING IN FT,10,38.21244,-122.5867,"LNM 14/01, 11th Dist",2001w14,n,499,0.1404074041279092,325.1748574740558,,,
499,18654,revise,SOUNDING IN FT,9,38.21436,-122.5884,"LNM 14/01, 11th Dist",2001w14,n,525,0.014801388270900486,320.40749235664924,,,
500,18654,revise,SOUNDING IN FT,8,38.21675,-122.5907,"LNM 14/01, 11th Dist",2001w14,n,526,0.014801204664485998,140.40821934790205,,,
501,18654,delete,SOUNDING IN FT,2,38.218,-122.5918,"LNM 14/01, 11th Dist",2001w14,n,527,0.0018009295037699933,180.0,,,
502,18654,add,SOUNDING IN FT,7,38.21881,-122.5927,"LNM 14/01, 11th Dist",2001w14,n,501,0.06454599849975638,138.8802722978191,,,
503,18654,revise,SOUNDING IN FT,7,38.22105,-122.5959,"LNM 14/01, 11th Dist",2001w14,n,528,0.0018009291884536701,0.0,,,
504,18654,add,SOUNDING IN FT,8,38.22075,-122.5994,"LNM 14/01, 11th Dist",2001w14,n,529,0.05115386538208426,292.7848809932244,,,
505,18654,revise,SOUNDING IN FT,7,38.22194,-122.6042,"LNM 14/01, 11th Dist",2001w14,n,530,0.009508412977168524,262.7460073173635,,,
506,18654,revise,SOUNDING IN FT,8,38.22358,-122.6054,"LNM 14/01, 11th Dist",2001w14,n,531,0.012342419795295474,157.53607606711034,,,
507,18654,revise,SOUNDING IN FT,6,38.22558,-122.6082,"LNM 14/01, 11th Dist",2001w14,n,532,0.00673080030442103,135.52098697416614,,,
508,18654,add,SOUNDING IN FT,7,38.22692,-122.6106,"LNM 14/01, 11th Dist",2001w14,n,472,0.0012006190582837125,0.0,,,
509,18654,delete,SOUNDING IN FT,3,38.22792,-122.6124,"LNM 14/01, 11th Dist",2001w14,n,534,0.00558996437209065,57.523520923036074,,,
510,18654,add,SOUNDING IN FT,9,38.22836,-122.6136,"LNM 14/01, 11th Dist",2001w14,n,453,0.009601871953096284,79.18950729291817,,,
511,18654,revise,SOUNDING IN FT,4,38.22889,-122.6202,"LNM 14/01, 11th Dist",2001w14,n,451,0.0,0.0,,,
512,18654,revise,SOUNDING IN FT,5,38.22933,-122.6222,"LNM 14/01, 11th Dist",2001w14,n,241,0.007633785194583092,38.15100971083791,,,
513,18654,revise,SOUNDING IN FT,2,38.22983,-122.627,"LNM 14/01, 11th Dist",2001w14,n,444,0.005047832106508683,110.90209247825737,,,
514,18654,delete,SOUNDING IN FT,1,38.2315,-122.6288,"LNM 14/01, 11th Dist",2001w14,n,538,0.005047730475576614,249.09746904563445,,,
515,18654,add,SOUNDING IN FT,3,38.23233,-122.6296,"LNM 14/01, 11th Dist",2001w14,n,449,0.008404330859825507,180.0,,,
516,18654,revise,SOUNDING IN FT,4,38.23336,-122.6318,"LNM 14/01, 11th Dist",2001w14,n,539,0.00180092792717312,0.0,,,
495,18654,add,SOUNDING IN FEET,8,38.22903,-122.6168,"LNM 14/01, 11th Dist",2001w14,n,452,0.005933897432274,232.62736357166818,,,
496,18654,add,SOUNDING IN FT,9,38.20778,-122.5794,"LNM 14/01, 11th Dist",2001w14,n,523,0.05906260357013721,298.5360443112659,,,
497,18654,delete,SOUNDING IN FT,6,38.20922,-122.5834,"LNM 14/01, 11th Dist",2001w14,n,524,0.0018009304012433234,180.0,,,
498,18654,revise,SOUNDING IN FT,10,38.21244,-122.5867,"LNM 14/01, 11th Dist",2001w14,n,499,0.1404074041279092,325.1748574740558,,,
499,18654,revise,SOUNDING IN FT,9,38.21436,-122.5884,"LNM 14/01, 11th Dist",2001w14,n,525,0.014801388270900486,320.40749235664924,,,
500,18654,revise,SOUNDING IN FT,8,38.21675,-122.5907,"LNM 14/01, 11th Dist",2001w14,n,526,0.014801204664485998,140.40821934790205,,,
501,18654,delete,SOUNDING IN FT,2,38.218,-122.5918,"LNM 14/01, 11th Dist",2001w14,n,527,0.0018009295037699933,180.0,,,
502,18654,add,SOUNDING IN FT,7,38.21881,-122.5927,"LNM 14/01, 11th Dist",2001w14,n,501,0.06454599849975638,138.8802722978191,,,
503,18654,revise,SOUNDING IN FT,7,38.22105,-122.5959,"LNM 14/01, 11th Dist",2001w14,n,528,0.0018009291884536701,0.0,,,
504,18654,add,SOUNDING IN FT,8,38.22075,-122.5994,"LNM 14/01, 11th Dist",2001w14,n,529,0.05115386538208426,292.7848809932244,,,
505,18654,revise,SOUNDING IN FT,7,38.22194,-122.6042,"LNM 14/01, 11th Dist",2001w14,n,530,0.009508412977168524,262.7460073173635,,,
506,18654,revise,SOUNDING IN FT,8,38.22358,-122.6054,"LNM 14/01, 11th Dist",2001w14,n,531,0.012342419795295474,157.53607606711034,,,
507,18654,revise,SOUNDING IN FT,6,38.22558,-122.6082,"LNM 14/01, 11th Dist",2001w14,n,532,0.00673080030442103,135.52098697416614,,,
508,18654,add,SOUNDING IN FT,7,38.22692,-122.6106,"LNM 14/01, 11th Dist",2001w14,n,472,0.0012006190582837125,0.0,,,
509,18654,delete,SOUNDING IN FT,3,38.22792,-122.6124,"LNM 14/01, 11th Dist",2001w14,n,534,0.00558996437209065,57.523520923036074,,,
510,18654,add,SOUNDING IN FT,9,38.22836,-122.6136,"LNM 14/01, 11th Dist",2001w14,n,453,0.009601871953096284,79.18950729291817,,,
511,18654,revise,SOUNDING IN FT,4,38.22889,-122.6202,"LNM 14/01, 11th Dist",2001w14,n,451,0.0,0.0,,,
512,18654,revise,SOUNDING IN FT,5,38.22933,-122.6222,"LNM 14/01, 11th Dist",2001w14,n,241,0.007633785194583092,38.15100971083791,,,
513,18654,revise,SOUNDING IN FT,2,38.22983,-122.627,"LNM 14/01, 11th Dist",2001w14,n,444,0.005047832106508683,110.90209247825737,,,
514,18654,delete,SOUNDING IN FT,1,38.2315,-122.6288,"LNM 14/01, 11th Dist",2001w14,n,538,0.005047730475576614,249.09746904563445,,,
515,18654,add,SOUNDING IN FT,3,38.23233,-122.6296,"LNM 14/01, 11th Dist",2001w14,n,449,0.008404330859825507,180.0,,,
516,18654,revise,SOUNDING IN FT,4,38.23336,-122.6318,"LNM 14/01, 11th Dist",2001w14,n,539,0.00180092792717312,0.0,,,
430,18653,revise,RICHMOND HBR & S.HMPTN SHL,DEC 2000,37.95639,-122.3064,"LNM 16/01, 11th Dist",2001w16,n,74,0.0,0.0,,,
430,18653,revise,RICHMOND HBR & S.HMPTN SHL,DEC 2000,37.95639,-122.3064,"LNM 16/01, 11th Dist",2001w16,n,74,0.0,0.0,,,
489,18654,revise,PINOLE SHOAL TAB,FEB 2001,37.98083,-122.2447,"LNM 19/01, 11th Dist",2001w19,n,1,0.0,0.0,,,
489,18654,revise,PINOLE SHOAL TAB,FEB 2001,37.98083,-122.2447,"LNM 19/01, 11th Dist",2001w19,n,1,0.0,0.0,,,
747,18650,revise,OAKLAND OUTER/IN HBRS TAB,FEB 2001,37.81028,-122.2897,"LNM 20/01, 11th Dist",2001w20,n,7,0.0,0.0,,,
